id,city_id,name,code,type
2000,24,QUARTIER MANSOUR,10000,DISTRICT
2001,24,QUARTIER MINARET,10000,DISTRICT
2002,24,QUARTIER MOULAY ISMAIL,10000,DISTRICT
2003,24,QUARTIER ROYAL,10000,DISTRICT
2004,24,QUARTIER SAHAT AL ALAOUIYINE,10000,DISTRICT
2005,24,CITE ADMINISTRATIVE,10010,DISTRICT
2006,24,CITE FOCH,10020,DISTRICT
2007,24,CITE OLM,10020,DISTRICT
2008,24,QUARTIER HASSAN,10020,DISTRICT
2009,24,IMMEUBLE KARRAKCHOU,10030,DISTRICT
2010,24,QUARTIER ANCIENNE MEDINA,10030,DISTRICT
2011,24,QUARTIER HAZZAN KOUTIL,10030,DISTRICT
2012,24,QUARTIER KASBAT OUDAYA,10030,DISTRICT
2013,24,QUARTIER LAALOU,10030,DISTRICT
2014,24,QUARTIER LAGZA,10030,DISTRICT
2015,24,QUARTIER LOUZ,10030,DISTRICT
2016,24,QUARTIER MELLAH,10030,DISTRICT
2017,24,QUARTIER MOULAY ABDELLAH,10030,DISTRICT
2018,24,QUARTIER SIDI FATEH,10030,DISTRICT
2019,24,QUARTIER SOUIKA,10030,DISTRICT
2020,24,QUARTIER TELAGRAPHE,10030,DISTRICT
2021,24,QUARTIER MARASSA,10040,DISTRICT
2022,24,SANIAT GHARBIA,10040,DISTRICT
2023,24,QUARTIER OCEAN,10040,DISTRICT
2024,24,QUARTIER TOKYO,10040,DISTRICT
2025,24,SANIAT GHARBIA,10040,DISTRICT
2026,24,JNANE AL FATH ALA,10050,DISTRICT
2027,24,QUARTIER AKKARI,10050,DISTRICT
2028,24,QUARTIER KATYOUNE,10050,DISTRICT
2029,24,QUARTIER KEBIBAT,10050,DISTRICT
2030,24,QUARTIER KSAR LABHAR,10050,DISTRICT
2031,24,QUARTIER LA COGOGNE,10050,DISTRICT
2032,24,QUARTIER DIOUR JAMAA,10060,DISTRICT
2033,24,QUARTIER LES ORANGERS,10060,DISTRICT
2034,24,BLOC K,10070,DISTRICT
2035,24,BLOC M,10070,DISTRICT
2036,24,BLOC R,10070,DISTRICT
2037,24,HAY EL KHEIR,10070,DISTRICT
2038,24,HAY GUICH,10070,DISTRICT
2039,24,QUARTIER A,10070,DISTRICT
2040,24,QUARTIER B,10070,DISTRICT
2041,24,QUARTIER C,10070,DISTRICT
2042,24,QUARTIER D,10070,DISTRICT
2043,24,QUARTIER DISPENSAIRE LALLA AMINA,10070,DISTRICT
2044,24,QUARTIER F,10070,DISTRICT
2045,24,QUARTIER H,10070,DISTRICT
2046,24,QUARTIER I,10070,DISTRICT
2047,24,QUARTIER J,10070,DISTRICT
2048,24,QUARTIER JDID,10070,DISTRICT
2049,24,QUARTIER L,10070,DISTRICT
2050,24,QUARTIER LAHBAS,10070,DISTRICT
2051,24,QUARTIER LHAMMAM,10070,DISTRICT
2052,24,QUARTIER LKHAMSSINE,10070,DISTRICT
2053,24,QUARTIER LMALAAB,10070,DISTRICT
2054,24,QUARTIER LMOUSSIKA,10070,DISTRICT
2055,24,QUARTIER MAISON DES JEUNES,10070,DISTRICT
2056,24,QUARTIER MECHOUAR,10070,DISTRICT
2057,24,QUARTIER N,10070,DISTRICT
2058,24,QUARTIER O,10070,DISTRICT
2059,24,QUARTIER Q,10070,DISTRICT
2060,24,QUARTIER S,10070,DISTRICT
2061,24,QUARTIER U,10070,DISTRICT
2062,24,QUARTIER W,10070,DISTRICT
2063,24,QUARTIER X,10070,DISTRICT
2064,24,QUARTIER AGDAL HAUT,10080,DISTRICT
2065,24,QUARTIER ADMINISTRATIFE AGDAL,10090,DISTRICT
2066,24,QUARTIER AGDAL BAS,10090,DISTRICT
2067,24,QUARTIER OUM KALTHOUM,10090,DISTRICT
2068,24,QUARTIER RYAD BAS,10100,DISTRICT
2069,24,SECTEUR 1,10100,DISTRICT
2070,24,SECTEUR 10,10100,DISTRICT
2071,24,SECTEUR 11,10100,DISTRICT
2072,24,SECTEUR 12,10100,DISTRICT
2073,24,SECTEUR 13,10100,DISTRICT
2074,24,SECTEUR 14,10100,DISTRICT
2075,24,SECTEUR 15,10100,DISTRICT
2076,24,SECTEUR 16,10100,DISTRICT
2077,24,SECTEUR 17,10100,DISTRICT
2078,24,SECTEUR 18,10100,DISTRICT
2079,24,SECTEUR 19,10100,DISTRICT
2080,24,SECTEUR 2,10100,DISTRICT
2081,24,SECTEUR 20,10100,DISTRICT
2082,24,SECTEUR 21,10100,DISTRICT
2083,24,SECTEUR 22,10100,DISTRICT
2084,24,SECTEUR 3,10100,DISTRICT
2085,24,SECTEUR 4,10100,DISTRICT
2086,24,SECTEUR 5,10100,DISTRICT
2087,24,SECTEUR 6,10100,DISTRICT
2088,24,SECTEUR 7,10100,DISTRICT
2089,24,SECTEUR 8,10100,DISTRICT
2090,24,SECTEUR 9,10100,DISTRICT
2091,24,QUARTIER 25,10110,DISTRICT
2092,24,QUARTIER CHAUMIERES I,10110,DISTRICT
2093,24,QUARTIER CHAUMIERES II,10110,DISTRICT
2094,24,QUARTIER RYAD HAUT,10110,DISTRICT
2095,24,SECTEUR 23,10110,DISTRICT
2096,24,SECTEUR 24,10110,DISTRICT
2097,24,SECTEUR 25,10110,DISTRICT
2098,24,CITE OLM HASSAN,10120,DISTRICT
2099,24,CITE YAACOUB AL MANSOUR,10120,DISTRICT
2100,24,DOUAR RJA FELLAH,10120,DISTRICT
2101,24,QUARTIER B OUEST,10120,DISTRICT
2102,24,QUARTIER BATIMAT JAMAA,10120,DISTRICT
2103,24,QUARTIER BOUHLAL,10120,DISTRICT
2104,24,QUARTIER CYM,10120,DISTRICT
2105,24,QUARTIER ECHABAB,10120,DISTRICT
2106,24,QUARTIER ESSABAH,10120,DISTRICT
2107,24,QUARTIER HAJ KACEM,10120,DISTRICT
2108,24,QUARTIER JADID,10120,DISTRICT
2109,24,QUARTIER KAMRA NORD,10120,DISTRICT
2110,24,QUARTIER KAMRA SUD,10120,DISTRICT
2111,24,QUARTIER BOUITATE,10130,DISTRICT
2112,24,QUARTIER CHBANAT,10130,DISTRICT
2113,24,QUARTIER D COMPLEMENT,10130,DISTRICT
2114,24,QUARTIER DA,10130,DISTRICT
2115,24,QUARTIER DB,10130,DISTRICT
2116,24,QUARTIER DC,10130,DISTRICT
2117,24,QUARTIER DE,10130,DISTRICT
2118,24,QUARTIER DF,10130,DISTRICT
2119,24,QUARTIER DG,10130,DISTRICT
2120,24,QUARTIER DH,10130,DISTRICT
2121,24,QUARTIER DI,10130,DISTRICT
2122,24,QUARTIER DJ,10130,DISTRICT
2123,24,QUARTIER DK,10130,DISTRICT
2124,24,QUARTIER DL,10130,DISTRICT
2125,24,QUARTIER DM,10130,DISTRICT
2126,24,QUARTIER DN,10130,DISTRICT
2127,24,QUARTIER DO,10130,DISTRICT
2128,24,QUARTIER DP,10130,DISTRICT
2129,24,QUARTIER DQ,10130,DISTRICT
2130,24,QUARTIER DR,10130,DISTRICT
2131,24,QUARTIER DS,10130,DISTRICT
2132,24,QUARTIER DT,10130,DISTRICT
2133,24,QUARTIER DU,10130,DISTRICT
2134,24,QUARTIER DV,10130,DISTRICT
2135,24,QUARTIER DW,10130,DISTRICT
2136,24,QUARTIER DX,10130,DISTRICT
2137,24,QUARTIER DY,10130,DISTRICT
2138,24,QUARTIER E,10130,DISTRICT
2139,24,QUARTIER HADJ SLIMANE,10130,DISTRICT
2140,24,QUARTIER HAJ SLIMANE,10130,DISTRICT
2141,24,QUARTIER KORRA,10130,DISTRICT
2142,24,QUARTIER KOUASS,10130,DISTRICT
2143,24,HAY SOPHAL,10140,DISTRICT
2144,24,QUARTIER AMAL,10140,DISTRICT
2145,24,QUARTIER AMAL 1,10140,DISTRICT
2146,24,QUARTIER AMAL 2,10140,DISTRICT
2147,24,QUARTIER AMAL 3,10140,DISTRICT
2148,24,QUARTIER AMAL 4,10140,DISTRICT
2149,24,QUARTIER AMAL 6,10140,DISTRICT
2150,24,QUARTIER J5,10140,DISTRICT
2151,24,QUARTIER LA GARDE ROYAL,10140,DISTRICT
2152,24,QUARTIER MILITAIRE,10140,DISTRICT
2153,24,DOUAR GARAA,10150,DISTRICT
2154,24,HAY JDID,10150,DISTRICT
2155,24,QUARTIER AL BOUSTANE,10150,DISTRICT
2156,24,QUARTIER AMAL 5,10150,DISTRICT
2157,24,QUARTIER EL MENZEH,10150,DISTRICT
2158,24,QUARTIER ELMASSIRA I,10150,DISTRICT
2159,24,QUARTIER LA CORNICHE,10150,DISTRICT
2160,24,QUARTIER MASSIRA,10150,DISTRICT
2161,24,QUARTIER MIMOSA,10150,DISTRICT
2162,24,QUARTIER MOUNTALAK,10150,DISTRICT
2163,24,QUARTIER MOUNTAZAH,10150,DISTRICT
2164,24,HAY EL FATH,10160,DISTRICT
2165,24,QUARTIER ENNAJAH,10160,DISTRICT
2166,24,QUARTIER GUICH LOUDAYA,10160,DISTRICT
2167,24,QUARTIER BEN ABDELLAH,10170,DISTRICT
2168,24,QUARTIER BEN MBAREK,10170,DISTRICT
2169,24,QUARTIER BIR KACEM,10170,DISTRICT
2170,24,QUARTIER BOUSTANE LALLA FATIMA ZOHRA,10170,DISTRICT
2171,24,QUARTIER HAKAM 2,10170,DISTRICT
2172,24,QUARTIER LAILA,10170,DISTRICT
2173,24,QUARTIER MOULINE DEUS,10170,DISTRICT
2174,24,QUARTIER NAPABYA,10170,DISTRICT
2175,24,QUARTIER RACHIDA,10170,DISTRICT
2176,24,QUARTIER SAIDI,10170,DISTRICT
2177,24,QUARTIER SIDI MASSOUD,10170,DISTRICT
2178,24,QUARTIER SOUSSI,10170,DISTRICT
2179,24,QUARTIER T,10170,DISTRICT
2180,24,QUARTIER WILAYA,10170,DISTRICT
2181,24,QUARTIER AVIATION,10180,DISTRICT
2182,24,QUARTIER CIL,10180,DISTRICT
2183,24,QUARTIER EL OUFIR,10180,DISTRICT
2184,24,QUARTIER MABILLE,10180,DISTRICT
2185,24,QUARTIER OLM AVIATION,10180,DISTRICT
2186,24,QUARTIER POLICE,10180,DISTRICT
2187,24,QUARTIER RAOUD AL ANDALOUS,10180,DISTRICT
2188,24,QUARTIER RHAMNA,10180,DISTRICT
2189,24,QUARTIER WAFA,10180,DISTRICT
2190,24,LOT TAZI,10190,DISTRICT
2191,24,QUARTIER 11,10190,DISTRICT
2192,24,QUARTIER 18,10190,DISTRICT
2193,24,QUARTIER 21,10190,DISTRICT
2194,24,QUARTIER 22,10190,DISTRICT
2195,24,QUARTIER 26,10190,DISTRICT
2196,24,QUARTIER 29,10190,DISTRICT
2197,24,QUARTIER 32,10190,DISTRICT
2198,24,QUARTIER 37,10190,DISTRICT
2199,24,QUARTIER 38,10190,DISTRICT
2200,24,QUARTIER 39,10190,DISTRICT
2201,24,QUARTIER 4,10190,DISTRICT
2202,24,QUARTIER 40,10190,DISTRICT
2203,24,QUARTIER 41,10190,DISTRICT
2204,24,QUARTIER 42,10190,DISTRICT
2205,24,QUARTIER 43,10190,DISTRICT
2206,24,QUARTIER 44,10190,DISTRICT
2207,24,QUARTIER 45,10190,DISTRICT
2208,24,QUARTIER 46,10190,DISTRICT
2209,24,QUARTIER 47,10190,DISTRICT
2210,24,QUARTIER 48,10190,DISTRICT
2211,24,QUARTIER 19,10190,DISTRICT
2212,24,QUARTIER 5,10190,DISTRICT
2213,24,QUARTIER 50,10190,DISTRICT
2214,24,QUARTIER 51,10190,DISTRICT
2215,24,QUARTIER 52,10190,DISTRICT
2216,24,QUARTIER 53,10190,DISTRICT
2217,24,QUARTIER 54,10190,DISTRICT
2218,24,QUARTIER 55,10190,DISTRICT
2219,24,QUARTIER 56,10190,DISTRICT
2220,24,QUARTIER 57,10190,DISTRICT
2221,24,QUARTIER 59,10190,DISTRICT
2222,24,QUARTIER 6,10190,DISTRICT
2223,24,QUARTIER 60,10190,DISTRICT
2224,24,QUARTIER 7,10190,DISTRICT
2225,24,QUARTIER 8,10190,DISTRICT
2226,24,QUARTIER ABI REKRAK,10190,DISTRICT
2227,24,QUARTIER ATLAL,10190,DISTRICT
2228,24,QUARTIER KRIMATE,10190,DISTRICT
2229,24,QUARTIER YOUSSOUFIA EST,10190,DISTRICT
2230,24,QUARTIER YOUSSOUFIA OUEST,10190,DISTRICT
2231,24,KSAR LABHAR,10200,DISTRICT
2232,24,QUARTIER 10 B3,10200,DISTRICT
2233,24,QUARTIER 11B3,10200,DISTRICT
2234,24,QUARTIER 12B3,10200,DISTRICT
2235,24,QUARTIER 13B3,10200,DISTRICT
2236,24,QUARTIER 14B3,10200,DISTRICT
2237,24,QUARTIER 15 B3,10200,DISTRICT
2238,24,QUARTIER 16B3,10200,DISTRICT
2239,24,QUARTIER 17B2,10200,DISTRICT
2240,24,QUARTIER 18B3,10200,DISTRICT
2241,24,QUARTIER 19B3,10200,DISTRICT
2242,24,QUARTIER 1B1,10200,DISTRICT
2243,24,QUARTIER 1B2,10200,DISTRICT
2244,24,QUARTIER 1B3,10200,DISTRICT
2245,24,QUARTIER 20B3,10200,DISTRICT
2246,24,QUARTIER 25B2,10200,DISTRICT
2247,24,QUARTIER 26B3,10200,DISTRICT
2248,24,QUARTIER 2B1,10200,DISTRICT
2249,24,QUARTIER 2B2,10200,DISTRICT
2250,24,QUARTIER 3B1,10200,DISTRICT
2251,24,QUARTIER 4B1,10200,DISTRICT
2252,24,QUARTIER 4B2,10200,DISTRICT
2253,24,QUARTIER 5B1,10200,DISTRICT
2254,24,QUARTIER 5B2,10200,DISTRICT
2255,24,QUARTIER 6B2,10200,DISTRICT
2256,24,QUARTIER 8B3,10200,DISTRICT
2257,24,QUARTIER 9B3,10200,DISTRICT
2258,24,QUARTIER AL FARAH,10200,DISTRICT
2259,24,QUARTIER AL INBIAT,10200,DISTRICT
2260,24,QUARTIER AL WAHDA,10200,DISTRICT
2261,24,QUARTIER EL MOUADDA,10200,DISTRICT
2262,24,QUARTIER ERRACHAD,10200,DISTRICT
2263,24,QUARTIER SBAI,10200,DISTRICT
2264,24,QUARTIER TAKADOUM,10200,DISTRICT
2265,24,QUARTIER AL BOUSTANE,10210,DISTRICT
2266,24,QUARTIER AL WAHA,10210,DISTRICT
2267,24,QUARTIER ALBANAFSAJ,10210,DISTRICT
2268,24,QUARTIER ALKAMILIA,10210,DISTRICT
2269,24,QUARTIER ALMARJANE,10210,DISTRICT
2270,24,QUARTIER ALOKHOANE,10210,DISTRICT
2271,24,QUARTIER ALOUARDA,10210,DISTRICT
2272,24,QUARTIER ALYAMAMA,10210,DISTRICT
2273,24,QUARTIER ALYASAMINE,10210,DISTRICT
2274,24,QUARTIER ANARJISS,10210,DISTRICT
2275,24,QUARTIER ANNAKHIL,10210,DISTRICT
2276,24,QUARTIER ANOUAMANE,10210,DISTRICT
2277,24,QUARTIER ARAIHANE,10210,DISTRICT
2278,24,QUARTIER AZZAHRA,10210,DISTRICT
2279,24,QUARTIER AEEAITOUNE,10210,DISTRICT
2280,24,QUARTIER ENAKHIL I,10210,DISTRICT
2281,24,QUARTIER ENNAHDA I,10210,DISTRICT
2282,24,QUARTIER ENNAHDA II,10210,DISTRICT
2283,24,QUARTIER ENNAHDA III,10210,DISTRICT
2284,24,QUARTIER ESSALAM,10210,DISTRICT
2285,24,QUARTIER EZZAITOUNE,10210,DISTRICT
2286,24,QUARTIER FADESA,10210,DISTRICT
2287,24,QUARTIER FEKHARA,10210,DISTRICT
2288,24,QUARTIER INDUSTRIEL,10210,DISTRICT
2289,24,QUARTIER KASBA,10210,DISTRICT
2290,24,QUARTIER RABIA,10210,DISTRICT
2291,24,KASBAT OUDAYA,10220,DISTRICT
2292,24,QUARTIER AIN KHALLOUIA,10220,DISTRICT
2293,24,QUARTIER LES AMBASSADEURS,10220,DISTRICT
2294,26,BLED BENSAID,11000,DISTRICT
2295,26,BLED EL GHARBI,11000,DISTRICT
2296,26,BLED FABI,11000,DISTRICT
2297,26,HAY MOULAY ABDELLAH,11000,DISTRICT
2298,26,LOT EL KOUMIR,11000,DISTRICT
2299,26,LOT MARRAKCHI,11000,DISTRICT
2300,26,LOT OUM EL KHEIR,11000,DISTRICT
2301,26,LOT SAFA 2,11000,DISTRICT
2302,26,QUARTIER BASMA,11000,DISTRICT
2303,26,QUARTIER BELLAMINE,11000,DISTRICT
2304,26,QUARTIER BEN SAID,11000,DISTRICT
2305,26,QUARTIER DIAR 1 ,11000,DISTRICT
2306,26,QUARTIER DIAR 2,11000,DISTRICT
2307,26,QUARTIER DIYAR ,11000,DISTRICT
2308,26,QUARTIER ISLAH,11000,DISTRICT
2309,26,QUARTIER LAALOU,11000,DISTRICT
2310,26,QUARTIER LONGEVILLE,11000,DISTRICT
2311,26,QUARTIER LONGEVILLE,11000,DISTRICT
2312,26,QUARTIER MAHA,11000,DISTRICT
2313,26,QUARTIER MARHABA,11000,DISTRICT
2314,26,QUARTIER MIFTAH EL KHIR,11000,DISTRICT
2315,26,QUARTIER MOHAMMED 5,11000,DISTRICT
2316,26,QUARTIER OMAR 2,11000,DISTRICT
2317,26,QUARTIER OMAR II,11000,DISTRICT
2318,26,QUARTIER PEPINNIERES,11000,DISTRICT
2319,26,QUARTIER RENE DIX,11000,DISTRICT
2320,26,QUARTIER SAFAE 2,11000,DISTRICT
2321,26,QUARTIER TABRIQUET 1,11000,DISTRICT
2322,26,SANIAT II,11000,DISTRICT
2323,26,SANIAT II,11000,DISTRICT
2324,26,ARSATE AL MAHATA,11010,DISTRICT
2325,26,BLED SBIHI,11010,DISTRICT
2326,26,BLED ZNIBER,11010,DISTRICT
2327,26,DIOUR ANNAJJAR,11010,DISTRICT
2328,26,HAY EL HOURRIA,11010,DISTRICT
2329,26,HAY EL QODS,11010,DISTRICT
2330,26,HAY LALLA AICHA,11010,DISTRICT
2331,26,HAY RIZQ,11010,DISTRICT
2332,26,LOT AL MAHATA,11010,DISTRICT
2333,26,LOT BOUREGUREG,11010,DISTRICT
2334,26,QUARTIER 20 AOUT,11010,DISTRICT
2335,26,QUARTIER ALBOUCHRA,11010,DISTRICT
2336,26,QUARTIER ATLAS,11010,DISTRICT
2337,26,QUARTIER AZILAL,11010,DISTRICT
2338,26,QUARTIER BAINA,11010,DISTRICT
2339,26,QUARTIER BOUBKER NEJJAR,11010,DISTRICT
2340,26,QUARTIER BOUCHRA,11010,DISTRICT
2341,26,QUARTIER CHMAOU,11010,DISTRICT
2342,26,QUARTIER CIGOGNE,11010,DISTRICT
2343,26,QUARTIER EDDOHA 2,11010,DISTRICT
2344,26,QUARTIER EL MAMOUNIA,11010,DISTRICT
2345,26,QUARTIER ENNAKHIL,11010,DISTRICT
2346,26,QUARTIER ESSALAM,11010,DISTRICT
2347,26,QUARTIER EZAHRA,11010,DISTRICT
2348,26,QUARTIER HOURIA,11010,DISTRICT
2349,26,QUARTIER INTISSAR,11010,DISTRICT
2350,26,QUARTIER KIFAH,11010,DISTRICT
2351,26,QUARTIER LA CIGOGNE,11010,DISTRICT
2352,26,QUARTIER MABROUKA,11010,DISTRICT
2353,26,QUARTIER MAHJOUBA,11010,DISTRICT
2354,26,QUARTIER MANSOUR,11010,DISTRICT
2355,26,QUARTIER MARAH,11010,DISTRICT
2356,26,QUARTIER MEFTAHA,11010,DISTRICT
2357,26,QUARTIER MESBAH,11010,DISTRICT
2358,26,QUARTIER MOHAMMED CINQ,11010,DISTRICT
2359,26,QUARTIER MORYAN,11010,DISTRICT
2360,26,QUARTIER NAHDA,11010,DISTRICT
2361,26,QUARTIER NASR,11010,DISTRICT
2362,26,QUARTIER RAS EL MAE,11010,DISTRICT
2363,26,QUARTIER RIAD SALA,11010,DISTRICT
2364,26,QUARTIER ROUSTAL,11010,DISTRICT
2365,26,QUARTIER SALE TABRIQUET,11010,DISTRICT
2366,26,QUARTIER SALMA,11010,DISTRICT
2367,26,QUARTIER SMARA,11010,DISTRICT
2368,26,QUARTIER TABRIQUET 2,11010,DISTRICT
2369,26,QUARTIER TOKA,11010,DISTRICT
2370,26,QUARTIER WAFA,11010,DISTRICT
2371,26,QUARTIER YASMINA,11010,DISTRICT
2372,26,QUARTIER ANNAKHIL,11010,DISTRICT
2373,26,RIAD SALA ,11010,DISTRICT
2374,26,SECTEUR B 4,11010,DISTRICT
2375,26,SECTEUR C 4,11010,DISTRICT
2376,26,SECTEUR D 4,11010,DISTRICT
2377,26,SECTEUR F,11010,DISTRICT
2378,26,BLED BENDAOUD DAR EL HAMRA,11020,DISTRICT
2379,26,HAY KARIMA,11020,DISTRICT
2380,26,HAY LAFROUGUI,11020,DISTRICT
2381,26,LOT ASSA,11020,DISTRICT
2382,26,LOT BENDAHMANE,11020,DISTRICT
2383,26,QUARTIER CHEIKH LAMFADDAL,11020,DISTRICT
2384,26,QUARTIER INDUSTRIEL,11020,DISTRICT
2385,26,BLED EL HAJ EL GUEZZAR,11030,DISTRICT
2386,26,HAY EL ANDALOUS,11030,DISTRICT
2387,26,HAY ESSALAM,11030,DISTRICT
2388,26,IMMEUBLE DES ENSEIGNANTS,11030,DISTRICT
2389,26,IMMEUBLE TOUARGUA,11030,DISTRICT
2390,26,QUARTIER 11,11030,DISTRICT
2391,26,QUARTIER 12,11030,DISTRICT
2392,26,QUARTIER 13,11030,DISTRICT
2393,26,QUARTIER 14,11030,DISTRICT
2394,26,QUARTIER 15,11030,DISTRICT
2395,26,QUARTIER 16,11030,DISTRICT
2396,26,QUARTIER 17,11030,DISTRICT
2397,26,QUARTIER 18,11030,DISTRICT
2398,26,QUARTIER 19,11030,DISTRICT
2399,26,QUARTIER 20,11030,DISTRICT
2400,26,QUARTIER 21,11030,DISTRICT
2401,26,QUARTIER 22,11030,DISTRICT
2402,26,QUARTIER 23,11030,DISTRICT
2403,26,QUARTIER ANDALOUS,11030,DISTRICT
2404,26,QUARTIER DESSERTE RURALE,11030,DISTRICT
2405,26,QUARTIER IDAFI 11,11030,DISTRICT
2406,26,QUARTIER WAHDA,11030,DISTRICT
2407,26,SECTEUR 10,11030,DISTRICT
2408,26,SECTEUR 11,11030,DISTRICT
2409,26,SECTEUR 11 EXTENSION,11030,DISTRICT
2410,26,SECTEUR 12,11030,DISTRICT
2411,26,SECTEUR 12 EXTENSION,11030,DISTRICT
2412,26,SECTEUR 2,11030,DISTRICT
2413,26,SECTEUR 3,11030,DISTRICT
2414,26,SECTEUR 4,11030,DISTRICT
2415,26,SECTEUR 5,11030,DISTRICT
2416,26,SECTEUR 6,11030,DISTRICT
2417,26,SECTEUR 7,11030,DISTRICT
2418,26,SECTEUR 8,11030,DISTRICT
2419,26,SECTEUR 9,11030,DISTRICT
2420,26,BLED LARGO,11040,DISTRICT
2421,26,HAY EL MOUHAMMADI,11040,DISTRICT
2422,26,HAY MOHAMMAD AL KHAMIS,11040,DISTRICT
2423,26,LOT EL MOUNTAZAH,11040,DISTRICT
2424,26,LOT LILYS,11040,DISTRICT
2425,26,LOT ZANFARI,11040,DISTRICT
2426,26,QUARTIER AL MOSTAKBAL,11040,DISTRICT
2427,26,QUARTIER AMMAR,11040,DISTRICT
2428,26,QUARTIER BAB SLA,11040,DISTRICT
2429,26,QUARTIER BARAKA,11040,DISTRICT
2430,26,QUARTIER BETTANA,11040,DISTRICT
2431,26,QUARTIER BODOUR,11040,DISTRICT
2432,26,QUARTIER EL KHARROUBA,11040,DISTRICT
2433,26,QUARTIER GRIL,11040,DISTRICT
2434,26,QUARTIER HAMMAM CHERKAOUI,11040,DISTRICT
2435,26,QUARTIER IDRISS 2,11040,DISTRICT
2436,26,QUARTIER JNANE BETTANA,11040,DISTRICT
2437,26,QUARTIER KAIR,11040,DISTRICT
2438,26,QUARTIER MARINETTE,11040,DISTRICT
2439,26,QUARTIER MEFTAHESSAADA,11040,DISTRICT
2440,26,QUARTIER MOULINE,11040,DISTRICT
2441,26,QUARTIER MOUNIRA,11040,DISTRICT
2442,26,QUARTIER RIAD,11040,DISTRICT
2443,26,QUARTIER ROKIA,11040,DISTRICT
2444,26,QUARTIER SAYAD,11040,DISTRICT
2445,26,QUARTIER UNION AFRICAINE,11040,DISTRICT
2446,26,QUARTIER WAHDA,11040,DISTRICT
2447,26,QUARTIER WAFAA,11040,DISTRICT
2448,26,RESIDENCE BAB SALA,11040,DISTRICT
2449,26,QUARTIER SIDI ABDELLAH,11050,DISTRICT
2450,26,LOT CHERKAOUI,11060,DISTRICT
2451,26,QUARTIER AL MOSTAKBAL,11060,DISTRICT
2452,26,QUARTIER CHERQUAOUI,11060,DISTRICT
2453,26,QUARTIER DIAR 3,11060,DISTRICT
2454,26,QUARTIER EL AYYADIA,11060,DISTRICT
2455,26,QUARTIER EL MKINSSIA,11060,DISTRICT
2456,26,QUARTIER ESSMAHIA,11060,DISTRICT
2457,26,QUARTIER HORS BAB CHAAFA,11060,DISTRICT
2458,26,QUARTIER HORS BAB SEBTA,11060,DISTRICT
2459,26,QUARTIER HORS LAKOUASS,11060,DISTRICT
2460,26,QUARTIER SIDI MOUSSA,11060,DISTRICT
2461,26,SANIAT BOUCHAARA 2,11060,DISTRICT
2462,26,SANIAT EL GHRABLIA,11060,DISTRICT
2463,26,SANIAT EL HAJ EL MAATI,11060,DISTRICT
2464,26,SANIAT HAMMAM,11060,DISTRICT
2465,26,SANIAT TALBI,11060,DISTRICT
2466,26,HAY ERRAHMA,11070,DISTRICT
2467,26,LOT ANNASSIM,11070,DISTRICT
2468,26,LOT ARGUANA,11070,DISTRICT
2469,26,LOT OUED EDDHAB,11070,DISTRICT
2470,26,QUARTIER BEN DAOUD,11070,DISTRICT
2471,26,QUARTIER FATIHA,11070,DISTRICT
2472,26,SECTEUR A,11070,DISTRICT
2473,26,SECTEUR B,11070,DISTRICT
2474,26,SECTEUR C,11070,DISTRICT
2475,26,SECTEUR D,11070,DISTRICT
2476,26,BLED BELBARAKA,11080,DISTRICT
2477,26,DIOUR LAMKHAZNIA,11080,DISTRICT
2478,26,DOUAR HAJ MOHAMED TOUIL,11080,DISTRICT
2479,26,HAY INBIAAT,11080,DISTRICT
2480,26,HAY LINBIAT CHARKIA,11080,DISTRICT
2481,26,QUARTIER ABDERRAHIM BOUABID,11080,DISTRICT
2482,26,QUARTIER DE LA BASE AERIENNE,11080,DISTRICT
2483,26,QUARTIER DOUR LAMKHAZNIA,11080,DISTRICT
2484,26,BLED ABDELMOULA,11090,DISTRICT
2485,26,BLED BELAROUSSI,11090,DISTRICT
2486,26,BLED BENACHIR,11090,DISTRICT
2487,26,DOUAR ESSAHLI,11090,DISTRICT
2488,26,HAY ENNAHDA,11090,DISTRICT
2489,26,HAY OUED EDDAHAB,11090,DISTRICT
2490,26,QUARTIER EJNANE,11090,DISTRICT
2491,26,QUARTIER EL HAOUAT,11090,DISTRICT
2492,26,QUARTIER OUED EDDAHAB,11090,DISTRICT
2493,26,SECTEUR AL OUIAME,11090,DISTRICT
2494,26,SECTEUR ALQODS,11090,DISTRICT
2495,26,QUARTIER ABDERRAHMAN BOURI,11100,DISTRICT
2496,26,QUARTIER SALA ALJADIDA 1,11100,DISTRICT
2497,26,ZONE A,11100,DISTRICT
2498,26,ZONE B,11100,DISTRICT
2499,26,ZONE C,11100,DISTRICT
2500,26,ZONE D,11100,DISTRICT
2501,26,ZONE E,11100,DISTRICT
2502,26,ZONE J,11100,DISTRICT
2503,26,ZONE K,11100,DISTRICT
2504,26,ZONE R,11100,DISTRICT
2505,26,ZONE T,11100,DISTRICT
2506,26,ZONE V,11100,DISTRICT
2507,26,ZONE W1,11100,DISTRICT
2508,26,QUARTIER AL KHAIR,11110,DISTRICT
2509,26,QUARTIER BAYTI 1,11110,DISTRICT
2510,26,QUARTIER BAYTI 2,11110,DISTRICT
2511,26,QUARTIER BAYTI 3,11110,DISTRICT
2512,26,QUARTIER BAYTI 4,11110,DISTRICT
